text,start,count
fibrillogenesis,1119,
the,915,
IV Ehlers-Danlos,348,
in,412,
type IV Ehlers-Danlos syndrome,966,
rupture of the major blood vessels,904,
IV,348,
span,824,
type IV Ehlers-Danlos syndrome,343,
Pelizaeus-Merzbacher disease,102,
mental,574,
PMD,184,
dementia,628,
nystagmus,528,
Pelizaeus-Merzbacher disease,153,
disease,174,
PMD,446,
disease is progressive,668,
Pelizaeus-Merzbacher,153,
PLP-associated disease,937,
tremors,550,
X-linked spastic paraplegia,342,
SPG,372,
Pelizaeus-Merzbacher disease ( PMD,153,
personality,640,
personality disorders,640,
mental retardation,574,
breast,44,
and ovarian cancer,51,
breast cancer,1321,
breast cancer,337,
breast cancer,43,
breast cancer,285,
young onset breast cancer and ovarian cancer,31,
highly penetrant mutations,101,
breast cancer and ovarian cancer,43,
mutations,188,
ovarian cancer,61,
breast or ovarian cancer,1193,
breast cancer,1489,
Kniest,0,
Kniest dysplasia,0,
dysplasia,7,
severely handicapped with short stature,226,
chondrodysplasia,29,
Kniest dysplasia,605,
dysplasia,7,
restricted joint mobility,268,
Kniest dysplasia,0,
blindness,300,
severely handicapped,226,
short stature,252,
stature,258,
Kniest,0,
joint,279,
short,252,
Kniest,605,
mobility,285,
dysplasia,612,
restricted,268,
alkaptonuria,69,
human alkaptonuria,1457,
alkaptonuria,1463,
alkaptonuria,1626,
Aspergillus,897,
human brain,62,
and,83,
cancer,96,
prostate cancer,87,
breast,75,
"breast, and prostate cancer",75,
prostate,87,
brain,68,
human,185,
breast cancer,388,
tumor,772,
cancer,395,
human cancers,185,
glioblastoma,281,
tumor,98,
cancer,350,
prostate,341,
cancers,191,
breast,388,
glioblastomas,461,
prostate cancer,341,
tumor,696,
primary glioblastomas,453,
Schwartz-Jampel chondrodystrophic myotonia,17,
chondrodystrophic myotonia,33,
primary bone dysplasia,734,
d SJ,1674,
which may be secondary consequences of myotonia,637,
bone dysplasia,1286,
chondrodystrophic myotonia,37,
increased mortality,1262,
resembling Kniest dysplasia,1194,
bone dysplasia resembling Pyle disease,1286,
SJS,942,
age of manifestation,825,
mild skeletal changes,615,
Schwartz-Jampel syndrome ( SJS ; chondrodystrophic myotonia,4,
SJS,1384,
Pyle disease,1312,
increased mortality and bone dysplasia,1262,
"myotonia , short stature , and bone dysplasia",130,
clinical course,848,
bone dysplasia,1179,
recognizable at birth,1134,
e SJ,1619,
dysplasia,1184,
myotonia,762,
mortality,1272,
type 1B,1101,
SJS type 2,1384,
bone dysplasia resembling Kniest dysplasia,1179,
moderate bone dysplasia,996,
manifest at birth,1237,
SJS,202,
recognized in childhood,965,
myotonia,130,
Aberfeld,1090,
Schwartz,1068,
myotonia,676,
Schwartz-Jampel syndrome ( SJS,4,
Jampel,1079,
pattern of bone changes,868,
short stature,141,
type 2,1228,
Kniest dysplasia,1205,
primary bone dysplasia with myotonia,734,
bone dysplasia,161,
SJS,511,
SJS type 1A,941,
more pronounced bone dysplasia,1163,
bone changes,879,
acute myeloid leukemia,645,
renal nephropathy,367,
sporadic,261,
Wilms,105,
sporadic Wilms tumours,261,
gonadal,387,
renal,367,
kidney,89,
juvenile,517,
"juvenile granulosa cell tumour , non-asbestos related mesothelioma , desmoplastic small round cell tumour",517,
granulosa cell tumour,526,
WT,120,
Denys-Drash syndrome,344,
predisposition to WT,405,
kidney cancer,89,
mesothelioma,571,
Denys-Drash,344,
WT,423,
nephropathy,373,
Wilms tumour,105,
tumour,111,
"childhood kidney cancer , Wilms tumour",79,
non-asbestos related mesothelioma,550,
tumours,276,
childhood kidney cancer,79,
acute,645,
juvenile granulosa cell tumour,517,
gonadal anomaly,387,
Wilms tumours,270,
desmoplastic small round cell tumour,586,
autosomal,14,
autosomal dominant myotonia congenita,14,
Autosomal dominant myotonia congenita,0,
disorder of skeletal muscle,54,
aniridia,55,
simple aniridia,48,
simple,48,
aniridia,7,
aniridia,165,
mellitus,122,
insulin-dependent,95,
insulin-dependent diabetes mellitus,95,
diabetes mellitus,113,
IDDM,816,
IDDM,518,
IDDM,476,
IDDM,981,
IDDM,286,
IDDM,587,
IDDM,330,
IDDM2,149,
IDDM2,257,
insulin-dependent,105,
mellitus,132,
IDDM2,925,
IDDM2,765,
insulin-dependent diabetes mellitus,105,
C9 deficiency,393,
C9 deficiency,890,
heterozygous C9 deficiency,877,
membrane attack complex,110,
neisseria infections,308,
inherited C9 deficiency,383,
C9 deficiency,442,
recurrent neisseria infections,298,
C9 deficiency,549,
breast cancer,69,
th breast and ovarian canc,829,
ith breast can,1446,
breast cancer,112,
ot ovarian canc,721,
of bilateral breast canc,1202,
of breast canc,699,
of ovarian canc,969,
h breast cance,421,
al breast canc,1212,
of breast canc,627,
of breast canc,937,
of ovarian canc,1388,
of breast cance,1243,
of breast and ovarian canc,1002,
pancreatic cancer,53,
pancreatic,53,
pancreatic,806,
tumor,357,
solid tumors,182,
pancreatic tumors,566,
pancreatic tumors,730,
pancreatic cancer,806,
pancreatic tumors,488,
tumors,609,
pancreatic cancer,213,
tumors,188,
cancers,848,
C9,37,
C9 deficiency,37,
C9-deficient,101,
pathway,198,
C9,951,
allografts,58,
pathway,242,
classical,232,
alternative,186,
defective C9,915,
low,221,
mismatched,40,
long-surviving,25,
mismatched kidney allografts,40,
activity,206,
C9 deficiency,951,
C9 deficiency,571,
deficiency,954,
normal,225,
kidney,51,
deficiency of C9,854,
no,183,
breast and ovarian cancer,31,
breast,31,
ESR mutations,14,
familial clustering of breast and / or ovarian cancer,60,
tumour,118,
breast carcinomas,1047,
breast,630,
breast cancer,630,
estrogen receptor-positive breast carcinomas,1020,
breast carcinomas,137,
hormonal therapy resistance,989,
cancer,578,
tumours,866,
breast and / or ovarian cancer and tumour,83,
cancer,268,
estrogen,1020,
C7 deficiency,19,
deficiency,22,
C7,19,
C7,23,
C7-deficient,592,
C7 deficiency,23,
classical,27,
galactosemia,48,
Duarte galactosemia,41,
and Duarte galactosemia,37,
classical galactosemia,509,
classical,422,
galactosemia,1037,
Classical galactosemia,0,
galactosemia,1109,
galactosemia,443,
classical and Duarte galactosemia,422,
classical galactosemia,696,
galactosemia,822,
ataxia-telangiectasia,56,
A-T,572,
A-T,499,
A-T,890,
ataxia-telangiectasia,45,
A-T,69,
alveolar rhabdomyosarcoma,116,
rhabdomyosarcoma,125,
alveolar,116,
alveolar,214,
pediatric solid tumor alveolar rhabdomyosarcoma,192,
functional alterations,452,
alveolar rhabdomyosarcoma,214,
oncogenic effects,1106,
hematopoietic,41,
overexpression,586,
alveolar rhabdomyosarcoma,907,
pediatric solid,192,
rhabdomyosarcoma,223,
fusion product overexpression,516,
tumors,65,
solid tumors,59,
solid tumor,202,
tumorigenesis,54,
apoptosis,25,
acute radiation toxicity,94,
diseases,59,
ataxia-telangiectasia,68,
acute radiation toxicity,1264,
T-cell lymphomas,395,
radiation,279,
irradiation-induced apoptosis,978,
apoptosis,909,
apoptosis,265,
human,1422,
proliferation,316,
cancer-associated,41,
thymocyte,473,
Li-Fraumeni syndrome,94,
ataxia-telangiectasia and Li-Fraumeni syndrome,68,
syndrome,106,
tumours,1428,
human,35,
human cancer-associated diseases,35,
tumorigenesis,862,
cellular,307,
sensitivity,289,
human cancer-associated diseases ataxia-telangiectasia and Li-Fraumeni syndrome,35,
development,483,
Li-Fraumeni,94,
apoptosis,998,
tumour,740,
myotonic dystrophy,38,
DM,47,
autosomal dominant multisystem disorder,60,
dystrophia myotonica,24,
hereditary,386,
dystrophy,9,
loss of the hypersensitive,944,
DM,267,
adult neuromuscular disease,397,
hereditary adult neuromuscular disease,386,
DM,927,
DM,1394,
dystrophia,24,
Myotonic dystrophy,0,
myotonica,35,
Myotonic,0,
retinoblastoma,73,
RB1,94,
RB1,1194,
RB1,767,
retinoblastoma,108,
RB1,967,
RB1,553,
RB1,130,
RB1,855,
von Hippel-Lindau tumor,4,
clear-cell renal,95,
cell,112,
von Hippel-Lindau disease and RCC,1720,
von Hippel-Lindau tumor,4,
carcinoma,117,
clear-cell renal cell carcinoma ( RCC,95,
von Hippel-Lindau disease-associated,178,
RCC,1361,
von,1720,
RCC,1750,
von Hippel-Lindau disease,1720,
clear-cell,95,
RCC,633,
clear-cell renal cell carcinoma,95,
RCCs,228,
RCC,129,
leukodystrophy,25,
globoid cell leukodystrophy,12,
Adult onset globoid cell leukodystrophy,0,
disease,48,
Krabbe,41,
Adult onset,0,
globoid,12,
cell,20,
Krabbe disease,41,
diminished GALC activity in their leukocytes,461,
Krabbe disease,120,
adult onset globoid cell leukodystrophy,78,
GLD,1709,
onset of slowly progressive spastic paraplegia,354,
paraplegia,390,
slowly,363,
onset globoid cell leukodystrophy,84,
adult onset globoid cell leukodystrophy ( Krabbe disease ; AO-GLD,78,
progressive,370,
leukodystrophy,103,
AO-GLD,1394,
onset of slowly progressive spastic paraplegia from the middle of the second decade,354,
spastic,382,
AO-GLD,137,
